id_formation,titre,description,objectif_pédagogique,public_cible,prérequis,thématique,sous-thématique,niveau,durée,format,langue,certification,plateforme_source,prix,date_mise_a_jour,mots_clés,note_utilisateurs,nombre_avis,taux_de_succès
1ff6218b-84d2-4bec-9ba8-bd2bbef45629,Formation en Analyse de Données pour Débutants,"Apprenez Analyse de Données à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse de Données et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,Analyse de Données,Intermédiaire,79,PDF,EN,Oui - Certificat de Analyse de Données,Udemy,338,2023-10-01,"Analyse de Données, SQL, React, Agile",4.8,1105,77
11b833ae-5cd0-4b8c-8efb-4f3b9b78ba8d,Formation en Anglais Professionnel pour Experts,"Apprenez Anglais Professionnel à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Anglais Professionnel et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en langues est recommandé.,Langues,Anglais Professionnel,Avancé,36,Projet,FR,Oui,OpenClassrooms,107,2025-01-05,"Linux, SEO, Agile, Docker, Publicité, UI, Cloud",4.2,273,76
b89e5304-25a5-4d06-ba24-c55c167033a5,Formation en Email Marketing pour Débutants,"Apprenez Email Marketing à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Email Marketing et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,Email Marketing,Intermédiaire,24,PDF,EN,Oui - Certificat de Email Marketing,FutureLearn,0,2024-06-22,"Django, Sécurité, Linux, UX, React, Python",3.5,2643,72
da1c5dea-facc-4109-8e66-a8176821933f,Formation en Prince2 pour Intermédiaires,"Apprenez Prince2 à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Prince2 et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en gestion de projet est recommandé.,Gestion de Projet,Prince2,Avancé,58,Vidéo,EN,Oui - Certificat de Prince2,Fun-MOOC,0,2024-11-27,"Docker, Deep Learning, UI, SEO, Publicité",4.6,413,92
80d59c8c-5117-486c-be55-244313fce187,Formation en Kubernetes pour Intermédiaires,"Apprenez Kubernetes à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Kubernetes et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Kubernetes,Facile,78,Podcast,FR,Non,FutureLearn,71,2024-10-02,"Deep Learning, Git, CSS, Scrum, Kubernetes",4.5,522,44
3e23655e-30fc-4a0d-b257-4f01d40cf792,Formation en Computer Vision pour Intermédiaires,"Apprenez Computer Vision à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Computer Vision et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en intelligence artificielle est recommandé.,Intelligence Artificielle,Computer Vision,Facile,47,Vidéo,FR,Non - Certificat de Computer Vision,FutureLearn,0,2023-06-09,"Machine Learning, Cloud, SEO, Git, Deep Learning",3.4,1419,51
b3fae90b-2462-49b2-8e39-794afe939c05,Formation en Spark pour Débutants,"Apprenez Spark à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Spark et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Spark,Facile,58,Projet,EN,Non,Fun-MOOC,0,2024-03-30,"SEO, Kubernetes, Agile, Cryptographie, Python",4.5,1444,48
fa876b0b-267f-4cf9-996d-2b12e5cd7593,Formation en Analyse de Données pour Intermédiaires,"Apprenez Analyse de Données à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse de Données et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en data science est recommandé.,Data Science,Analyse de Données,Avancé,30,PDF,EN,Oui - Certificat de Analyse de Données,OpenClassrooms,0,2024-04-07,"SQL, Analyse de Données, Docker, Figma",3.6,1058,94
11c52926-2323-4fee-869b-d6715eb3d41c,Formation en UI/UX pour Intermédiaires,"Apprenez UI/UX à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de UI/UX et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,UI/UX,Facile,35,Quiz,FR,Oui,edX,424,2025-04-14,"UI, UI/UX, Publicité, Python, Cryptographie, React, Machine Learning",3.3,1941,57
eda765bc-0592-429e-bd1e-3aec7378b855,Formation en Formation des Employés pour Débutants,"Apprenez Formation des Employés à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Formation des Employés et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Formation des Employés,Avancé,57,PDF,FR,Oui,Fun-MOOC,80,2024-04-02,"SEO, Publicité, Figma, Django",4.0,166,40
19a74f01-ecd9-4f0c-bc0d-69afeded893a,Formation en Droit du Travail pour Experts,"Apprenez Droit du Travail à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Droit du Travail et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Droit du Travail,Avancé,45,Quiz,FR,Oui - Certificat de Droit du Travail,OpenClassrooms,222,2024-05-12,"UX, Sécurité, React, HTML",4.0,1441,56
a3e3e175-229c-4fed-8444-de087c72bf9e,Formation en Figma pour Débutants,"Apprenez Figma à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Figma et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en design & création est recommandé.,Design & Création,Figma,Intermédiaire,9,Quiz,EN,Oui,LinkedIn Learning,0,2024-09-30,"React, Git, Publicité, SQL",4.4,972,50
155a87f9-13bc-4d19-94b8-410f474aadf5,Formation en Français Langue Étrangère pour Experts,"Apprenez Français Langue Étrangère à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Français Langue Étrangère et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en langues est recommandé.,Langues,Français Langue Étrangère,Facile,22,Quiz,EN,Oui,Coursera,144,2024-02-14,"SQL, Git, Linux, React, Cryptographie, Kubernetes",3.4,2877,76
e59aeb58-5b0f-4e9a-bbf5-1259f2e8b6ba,Formation en UI/UX pour Intermédiaires,"Apprenez UI/UX à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de UI/UX et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en design & création est recommandé.,Design & Création,UI/UX,Intermédiaire,39,Quiz,FR,Oui - Certificat de UI/UX,FutureLearn,157,2024-09-08,"UI/UX, CSS, Cryptographie, Machine Learning, Agile, Scrum, Sécurité",4.1,2332,47
7344ae0b-883f-4f4e-a6c4-ed5763c76add,Formation en Django pour Débutants,"Apprenez Django à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Django et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,Django,Avancé,79,Projet,EN,Oui - Certificat de Django,Udemy,0,2023-06-19,"UX, Django, SQL, Cloud, Agile",3.5,39,93
02f5e7ae-8a85-45db-a6d5-e88f2bfd7a65,Formation en Analyse Financière pour Intermédiaires,"Apprenez Analyse Financière à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse Financière et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en finance & comptabilité est recommandé.,Finance & Comptabilité,Analyse Financière,Facile,19,PDF,FR,Oui,Coursera,352,2023-07-22,"Big Data, Deep Learning, UI, Docker",4.0,1553,77
12ddb7a8-5cdf-4a84-b111-c17cda12d896,Formation en Formation des Employés pour Experts,"Apprenez Formation des Employés à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Formation des Employés et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Formation des Employés,Intermédiaire,25,Podcast,FR,Oui,edX,420,2025-01-05,"Git, Formation des Employés, Cloud, UI, Big Data, SQL, UX, CSS",4.1,932,49
d3b0e012-8736-49e4-ae13-a395549bc847,Formation en Spark pour Débutants,"Apprenez Spark à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Spark et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Spark,Avancé,59,Projet,EN,Oui,OpenClassrooms,313,2024-08-29,"Agile, SQL, HTML, Git",3.9,2944,72
711dea56-ea32-42b6-a94a-b6d7c2c05894,Formation en Analyse de Données pour Intermédiaires,"Apprenez Analyse de Données à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Analyse de Données et les appliquer dans des projets concrets.",Intermédiaires,Avoir des connaissances de base en data science est recommandé.,Data Science,Analyse de Données,Facile,37,Projet,EN,Non,Udemy,386,2024-09-22,"Cloud, Figma, Kubernetes, Publicité",4.7,777,78
51afb236-de94-4b2b-bbd1-865ef36a8e74,Formation en Spark pour Débutants,"Apprenez Spark à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Spark et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en data science est recommandé.,Data Science,Spark,Facile,60,Vidéo,FR,Non - Certificat de Spark,Fun-MOOC,234,2024-03-25,"Machine Learning, Figma, SQL, Deep Learning",4.2,850,88
e7890747-16fb-48e5-a7ab-00d06036dfd8,Formation en HTML/CSS pour Intermédiaires,"Apprenez HTML/CSS à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de HTML/CSS et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en développement web est recommandé.,Développement Web,HTML/CSS,Facile,41,Podcast,EN,Non - Certificat de HTML/CSS,edX,0,2024-04-11,"Python, Docker, React, SEO",4.6,2673,65
ce9bddae-ef97-4023-8608-41e2e6777621,Formation en Kubernetes pour Experts,"Apprenez Kubernetes à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Kubernetes et les appliquer dans des projets concrets.",Experts,Avoir des connaissances de base en cloud computing est recommandé.,Cloud Computing,Kubernetes,Avancé,12,Projet,EN,Oui - Certificat de Kubernetes,edX,279,2025-02-26,"Publicité, Linux, React, UI, Agile, UX, Kubernetes",4.8,519,78
f2421d4f-a716-4925-8d38-ed765eca7c73,Formation en Droit du Travail pour Débutants,"Apprenez Droit du Travail à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de Droit du Travail et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en ressources humaines est recommandé.,Ressources Humaines,Droit du Travail,Intermédiaire,24,Projet,EN,Non,Udemy,136,2024-07-03,"Git, Sécurité, Droit du Travail, Agile",4.2,1248,83
03d75390-1aec-4213-bffa-a865a28a7dbf,Formation en SEO pour Intermédiaires,"Apprenez SEO à travers cette formation complète. Vous découvrirez les concepts clés, des cas pratiques et des outils indispensables pour maîtriser ce domaine.","À l'issue de cette formation, vous saurez maîtriser les fondamentaux de SEO et les appliquer dans des projets concrets.",Débutants,Avoir des connaissances de base en marketing digital est recommandé.,Marketing Digital,SEO,Intermédiaire,46,Podcast,FR,Oui - Certificat de SEO,Fun-MOOC,52,2024-06-21,"Cloud, Big Data, Python, Publicité, Projet, SQL, Kubernetes",3.3,273,93
